,star,comment
3851,4,七歲以上小朋友才能自駕。六年級的孩子坐開甩尾車，已經感覺很小台，腳很縮不好開。適合低中年級的小孩。年輕櫃檯服務人員很有耐心，服務態度好唷！
3852,4,風景不錯，但是沒什麼遊樂設施，比較有趣的大概就是看遙控飛機的愛好者在那邊玩飛機。
3853,4,因為去年雨水不足，乾旱導致花苞都乾死了，竟然在一月份沒有梅花可看，真是太可惜了，若是盛開一定很壯觀。園長說1/14會盛開，想賞花的人可以開始計畫一下了。
3854,4,殘障廁所內才有男生用的小便斗，好停車（可停約20多台，還有40人座的遊纜車都開的進來，強，有開發票，廁所乾淨，有免治馬桶，門票100元，美式咖啡，茶包喝到飽。
3855,4,市中心不錯的公園散步，但晚上有無家可歸的人，不建議一個人去
3856,4,"入園費150,其中50元可抵園內消費。沿途很多紫色夢幻網美小場景可以拍照，殺記憶體的好地方！紫色控會瘋狂的地方啊~~地板、天花板、甚至沿路牆壁上都有鮮豔壁畫，感覺的園區有用心規劃！食物方面需再加強"
3857,4,在小小街巷裡的景點，有一片草地，磚窯都已變倉庫，如果整理成市集，感覺很適合。
3858,4,建築很有特色，可惜沒有善用場域空間。建議可以走向市集活動、人文藝術展覽活動等，讓新富町這空間可以更加讓人印象深刻，並非是走入傳統市場裡。期待新氣象！
3859,4,第一次來這裡野餐，順便散散步，走自行車道去龍鳳漁港。發現這裡還滿多人來的，還好停車位很多，不怕沒地方停。有一區停了十幾輛露營車，原來這還是熱門的車泊點啊！
3860,4,跨堤/越過環河路即是中正橋的河濱公園，有棒球、壘球、網球?球埸及自行車道、步道穿越，為市民休閒運動的最佳去處
3861,4,2023.1/14士林官邸玫瑰花區內的梅花盛開滿開喔.賞梅花聞梅花香！想賞梅花要把握喔！花開花落不等人的..另一邊中山北路入口處也有梅花盛開滿開..順拍照落羽松.花海..免門票有洗手間.坐捷運至士林站下車.
3862,4,據說是國內益生菌的代工大廠，若是有在吃益生菌的朋友，或許值得一訪，價格像似相當優惠。
3863,4,御品香炸臭豆腐好吃，阿國滷味也超好吃，配酸菜一級棒！貝蛤蛤蝦子與蛤蠣必點，烤魚胡椒粉基本算沒撒，頗可惜！魷寶寶炸魷魚大尾又厚真的好吃，只可惜老闆撒錯粉，但還是很推薦！
3864,4,各種的花花草草，都可以在這裡選擇購買，應該比其他地方還便宜，也是個休閒的好所在
3865,4,巧經此處好奇進去看看，剛好有人在人像寫真外拍，確實是一處有古意的地方。
3866,4,小巧獨特，對面有個泰安公園（建築物偏廟宇感），休息站裡面是7-11，有些特色商品，內部美食區有麥當勞及星巴克，其他小吃口味就看個人囉！
3867,4,採果時先選幾顆有緣份的橘子樹，發揮吃貨的精神，試吃那顆甜就採那顆橘子樹的橘子，注意那種醜醜有咖啡色的稱為（火燒柑）那種超級好吃。 …
3868,4,心靈避難所 。運動散步好去處。目前周圍正在施工， 多多注意安全。
3869,4,隱秘的景點，沒有特別找還有點難發現，自然沒有任何人造的景觀還不錯。
3870,4,有老車站，有日式建築，還有和服出租。可以散散步，拍拍照，高架鐵路橋下還停車免費。
3871,4,樂活襪之鄉博物館位於社頭鄉，整體的感覺還不錯，一樓專賣台灣製造的(襪子.毛巾等各項產品)，二樓有些製襪機械跟一些古玩家具可供欣賞拍照，內部人員也會熱心的介紹襪子的由來跟歷史。
3872,4,有美味茶香的茶葉蛋及好喝的茶，館內有開放參觀可了解茶的文化演變，可以舒服的坐著享受美食，還可採買各式各樣的茶葉跟茶包哦！
3873,4,非常大的莊園，除了位置比較偏遠外，是個不錯的地方。適合到這邊逛上半天，慢慢遊玩，而且場地很大，也很適合親子同樂。建議不要選擇太熱的時候來，可以下午到這邊放鬆拍照。
3874,4,還不錯，雖然比廣興紙寮的規模小很多，但位在台北市肯用一整棟樓做傳承實屬不易之事，支持!館內有diy造紙活動非常適合小孩體驗，千萬別錯過! #localguides #letsguide #paper #meseum #Taiwan #Taipei
3875,4,場地維護的乾淨，雖然地區不是很大，但是有活盆地 金針花 兩大區，十分值得
3876,4,蠻不錯
3877,4,美麗風鈴木景點，但花季時攤商擁擠，人車爭道，隨意停車，可惜了這片美景。
3878,4,還可以，腹地夠大，是運動健身的好地方，有些地方蚊子多，例如旁邊有個濕地復育螢火蟲，有水池容易滋生蚊蟲，沒辦法亞熱帶氣候蚊蟲叮咬乃家常便飯。
3879,4,適合假日去走走逛逛消磨時間的好所在。 但是下午再去就好了。 早上攤位不多(店面除外)。 這個季節記得防曬，超熱的。 想在那用餐要錯開用餐時段(1100-1330)左右。 不然就去遠一點的地方吃。 搭公共交通工具比較不塞車。 一過中午車位一位難求。
3880,4,公園腹地算大，內有涼亭、籃球場、公廁，公共座椅也蠻多的，樹蔭遮蔽步道，適合慢走運動。
3881,4,免費參觀，停留大約20分鐘，旁有泰安派出所櫻花以及落雨松，全都逛大約停留一小時，3個景點很近走路可。
3882,4,對面有免費的停車位但數量有限，2021/9/5適逢外圍影響，坐觀景台上欣賞海岸風光及石梯坪海浪拍打岸邊。月洞需購買船票 100元，因排隊人數眾多我們就沒購票觀賞。2023/2/18再次造訪，九點前就抵達了，九點半開放購買船票，四人包船遊蝙蝠洞。
3883,4,一個充滿雙胞胎的村莊。據說喝了這裡的井水，就會多子多孫。我不知道這是不是真的，但我能夠懷孕。這是一個沒有車就不能去的地方。
3884,4,立春、採草莓。以前小時候去大崗山都會經過的草莓園，第一次來採，草莓都很漂亮紅通通的看了好療癒#店家說最後持續到4月
3885,4,很空曠 舒服看夜景的好地方！路線也不難走 就是八家酒有點多而已
3886,4,半日遊踏青的好去處，這裡有山海景欣賞也可以到岸邊做日光浴，步道規劃的還不錯，沿路都有涼亭可供休息，可依個人喜好不同來做規劃行程。2019.9.8。請勿餵食小動物果皮是垃圾垃圾自行帶下山 要有公德心發揮公民素養
3887,4,雖然很小，但是主題簡單易懂~~小朋友很快就知道這裡的主題了 …
3888,4,共有兩區玩樂設施，有廁所 也有沖水區 天氣悶熱時會有小黑蚊
3889,4,改造為文化園區的眷村，內有張雨生故事館、潘安邦紀念館等，巷弄也都非常有特色，停車規劃普通，沒有公共洗手間。
3890,4,"緊臨路邊,假日時停車勢必不便.景觀令人驚豔,太陽天時真有黃金遍地的錯覺."
3891,4,接近大自然的好地方，烤肉戲水都沒問題，只需要自己帶食材，剩下的烤肉用具當地都買得到，又可以省下車廂不少的空間，還有因為是大自然…………蚊蟲是免不了的，記得要帶防蚊液喔！
3892,4,環境僅次於大湖公園，美中不足是沒有連接捷運，也沒有遮陽處，三大釣魚公園中排名第二，比南港公園優秀。
3893,4,黃昏是很美，但是因為還沒完善，接近生命之樹前面的魚塭小路旁邊是沒有護欄的，進入時要特別小心。
3894,4,現在景色有一點被樹擋住了，玩上路上都沒有路燈，很黑有點可怕，千萬不要像我一樣自己騎腳踏車上去。但是可以看到101夜景跟松山機場，還是很棒的。
3895,4,東西很多吃不了那麼多，吃完還可以遶園區消耗一下，是個不錯的地方
3896,4,還不錯
3897,4,連假第一天一大早07：00就出門來到這裡大約08：00都沒有人~很遠地方有人在海釣.
3898,4,一路上風景蠻漂亮的，路程大概五分鐘（約250公尺）算蠻輕鬆的路線The scenery along the way is pretty.It takes about five minutes (about 250 meters)Quite easy route
3899,4,環境還不錯 看看古蹟跟花園 有特定展覽時可以來看看，不然大老遠跑來 也許會有點小失望
3900,4,皮影戲館了解一下歷史，因為一定要沒落了，導覽員都跟我們以前那麼風光，但是默默的收起來了，很可惜！導覽員很厲害！
3901,4,拍照景點無誤 園區腳踏車路線不長無需特地租腳踏車 門票$120 送$50折價券 可以合併折抵 推薦水森林。小黑蚊超多 要注意防蚊
3902,4,【台灣麻糬主題館】一樓有手工麻糬是每天限量，2樓有機器做的麻糬可以參觀。賣場不大卻有超過20種的麻糬可以試吃也不會過度推銷或讓人覺得不舒服。唯一的缺點是廁所不大，只有兩間?#密旅行 #玩咖 #吃貨 #紀錄#旅行吧趁活著 #南投 #微熱山丘附近2023.04.08
3903,4,"位在饒河夜市旁,日落時份很美,可順道一遊打卡散步,欣賞美景,之後再遊夜市。"
3904,4,滿短的步道，挺好走的，雖然下雨天雨濛濛的別有一番特色，但是路很滑要小心別滑倒，走到步道口的這段路旁邊都是人家的小田地，還是挺悠閒的，路邊有看到野貓和台灣藍鵲。
3905,4,日本火山輕浮石，已經漂浮至此，北桃園的朋友，可前往觀察；當然也包含我們自己製造的垃圾。 …
3906,4,好拍的景點，唯一美中不足就是有點破舊，租道具服讓小孩拍照會拍瘋了，
3907,4,很棒的ㄧ個公園，很適合全家大小休閒散步運動的好地方。但在公園散步時，要多留意椰子樹的落果，避免被砸傷。
3908,4,"幼兒兒童遊戲區適合小童或中小童來練平衡與拉桿手臂力，缺點就是人多了點，周邊腹地大，可以吹泡泡，玩沙，騎腳踏車，散步，溜小孩，比較大問題就是地下停車場上1樓，沒有適合牽引腳踏車,滑板車或娃娃車的步道，必須仰賴電梯或樓梯。導致需要電梯的婦幼老者等待稍久且單趟運載量低"
3909,4,其實滿美的，但園區內部分造景待維護 雖然不至於影響整體風景但就覺得有點遺憾
3910,4,一個安靜的小海灘，擁有美麗的海洋色彩。進出港口的船隻會引起尾流，這對兒童或不會游泳的人來說可能是危險的。
3911,4,暑假期間，平日也都很多人，也有安親班在參觀，用餐時間麥當勞大排長龍
3912,4,第一次帶家人來，大家都玩得很開心^^就是附近是村落...難免有些人為的味道
3913,4,天地人和平共存的設計概念。擁有諾大的草坪，提供遊憩野餐，西側還有親水公園，內設置涼亭，可遮風避雨及防曬
3914,4,風景優美，如果要跟愛車合照可能要等清晨或半夜較無車，此路段不能迴轉，再往前有急上坡髮夾灣，如果要調頭建議在上橋之前。
3915,4,真實婚姻生活，大自然的生態也能看到哲理。恩愛的夫妻，如果其中一半突然發生變故而倒下，另一半大部分，只能祈求安然的度過餘生，來世再續情緣。
3916,4,嘉義知名地標，逛文化路夜市經過，上面有投手雕像，應該是電影KANO之後才有的。
3917,4,腹地廣闊 設備多樣，附近停車便利，春節期間市集攤販偏少，是個假日放電小孩的好地方
3918,4,天氣好，天空跟海水都很藍; 假日遊客也絡繹不絕，但在海邊看到不少塑膠類垃圾，真心覺得人類真的要好好愛惜環境qq
3919,4,雖然是早上去的，但就我一個人也是快把我嚇死。明明不是鬼屋卻搞得比鬼屋恐怖，所以我大力推薦！另外櫃檯的人員也蠻友善的
3920,4,超級無敵美，天氣晴朗遠望101與陽明山系，遊船點點，水鳥飛過，簡直人間仙境。可惜觀音山部分墳墓多了些。五股這區仍是工業區，房屋破落。要不就是媲美國際的景點
3921,4,我們是週二去參觀，雖說不是非常大的場地，但我們還是看了許久，導覽人員解說仔細又有趣，孩子聽得很認真，時不時讓我們跟可以跟昆蟲互動，二樓的標本展覽不能拍照，裡面有許多美麗有趣的昆蟲標本，還有DIY手作，很適合親子去參觀。缺點是較熱和蚊子很多，還好入口處備有防蚊液可用。
3922,4,風景很漂亮，但個人認為二延平步道比較漂亮，不過這條優點就是人比較少，最後也會接到二延平步道的第二涼亭。
3923,4,漂亮
3924,4,小巧但是生態豐富的小公園。有五-六隻浪貓，其中至少四隻黑貓，有夠難辨認。鳥類生態豐富，有白頭翁，喜鵲，鵲鴝，麻雀，綠繡眼，金背鳩，珠頸斑鳩，紅鳩等。
3925,4,空山祭來的～帶小小孩需要三思，幾乎都是階梯上上下下的，但佈置得很漂亮！
3926,4,陰雨天的阿薩斯雕像，實體很震撼，搭配著陰雨天，如果是雷雨應該就更有冰霜的感受，最後拍了一張冰霜感的巫妖王
3927,4,蟲多人也多，步道簡單沒有太多高低落差，停車位少，建議早點來卡位
3928,4,蠻漂亮
3929,4,滿喜歡在這邊坐著。不過感覺旁邊的住戶走到窗邊就會看到自己的死樣子
3930,4,好玩
3931,4,我去那裡的時候是一個下雨天。我可以想像一個陽光明媚的日子，我的自行車在那裡......一定很有趣而且很美麗，只要海風不大。
3932,4,相信我～ 哭坡真的還好而已，圈谷上主峰比較難 下雨後的碎石路又濕又滑要特別小心。還有，圈谷上主峰的路徑較不明確，若要趕日出的要留意路徑。當天遇到一位阿伯切磋路線差點就下不來了，還好我們指引他的方向順利到主幹道? …
3933,4,天氣好的時候風景很美，如果是開車，山路不好會車，上面停車的位子大概三台車子就沒了，在第一個點拍照沒有辦法拍到完整的鱷魚，可以沿著右邊小路下去階梯，有個小平台可以拍到整個鱷魚，但如果是下雨天不太建議前往，泥巴地不好行走，容易發生危險
3934,4,喝茶看風景放空的好去處?可惜沒提供熱的餐食用 簡單鬆餅，空間大小朋友能跑來跑去
3935,4,月世界惡地質景觀，騎車即可到達，直接導航照路線走即可抵達，有一小塊空地約可停3-5台車，建議騎車前往，可以近距離合照，但該處無保護設施，拍照仍須注意腳下安全。
3936,4,"很美的風景,廟裡有咖啡可喝，費用看心意，大約30米的櫻花隧道很美，但人非常多."
3937,4,漂亮的地方。但是不適合下水遊玩 漲潮時非常危險。附近有廁所 不提供沖洗。
3938,4,整理得很棒，古蹟保留尚完整，若能將當時炮台示意圖，也放入解說牌中，更能將昔日的景象與眼前景物串聯
3939,4,漂亮的景點，只是澎湖政府說這個地方不能夠來，請船家不要為了賺錢就冒險去這裡，被海巡人員看見，罰款的是客人~
3940,4,竹北一堆公園拆的拆，設備破舊不堪，難得這個公園維護還不錯，還有水可以洗手
3941,4,很有歷史的景點，是台灣越戰時期的重要遺跡，整修中不開放，未來將重新開放
3942,4,天佑台灣 世界和平 一年比一年不平靜，希望趕快恢復安寧～ 也希望人類能更愛護大自然
3943,4,經過好幾次，原本以為就是個粉紅色的橋，不下來看是真的不會發現有多美，只是兩條路都沒有停車格，建議多走幾步別違停
3944,4,風景不錯，但重點是那邊有一隻小黃狗很瘦，只有自己在這偏遠的橋邊，很餓。連去2天都在，只餵她吃身邊有的低脂低油那種健康麵包跟水。白天去有發現項圈。狗狗親人懂事穩定但也會警戒，會在人附近圍繞但不會真的給你碰到。有跟部落的人說，他們說狗狗很多，動保也常去，會至少先結紮再野放。希望狗狗能被領養。
3945,4,美到不像話，在這裡散心真的很舒服！不過小黑蚊真的很多一定要注意防蚊
3946,4,～淡蘭古道散策～#連續假期到處塞車#避車潮就近青山遊#淡蘭古道清幽舒心#石碇王氏豆花味佳
3947,4,美麗的景點 不要亂丟垃圾 請沒功德心的注意自己的行動不要破壞這美好大自然
3948,4,這邊的步道有攀爬路線，增加很多趣味，看似恐怖，其實也算要注意安全的地方，但其實蠻簡單，只要拍照的時候，注意就好。不需要海拔很高，就能看到信義內湖區的景色。登上頂更有一種無比信心和成就感。可以享受攀岩樂趣的地方。
3949,4,去年正月初九玉皇大帝生日，我跟女朋友來祝壽，很開心，只是今年癸卯年跟女朋友分手了，雖然心情憂鬱，但是還是自己跑來跟玉皇大帝說聲生日快樂，至少還平安健康 …
3950,4,闡述歷史.展示出土文物的地方.聽熱情的志工講著古早的故事.參訪約一小時
3951,4,大樓林立中的一片綠地小公?，適合幼活動，是親子活動的好地方。
3952,4,2022-10-27（四）美麗的海灘。海灘美麗，大拖鞋和腳丫男很可愛。雖部分地區在重整，仍不影響興致。十幾年前夜衝到這跨年，沒見日出，現也不強求了，聽聽海浪，欣賞美景很好。
3953,4,今天去爬朝山步道，碰到山門還沒開，還好朋友有騎機車，才又到新山門過去，已經隔2年沒到承天寺了，希望今年可以去7月吉祥月。
3954,4,從大棟派出所前3百公尺15.2k育才巷上去到登山口燒炭窯步道上去，一路到山頂來回七個小時左右最後上頂?比較不好走，都是樹根的路～下雨會比較滑所以要小心走～那裡比較?不到太陽～有些路段比較潮濕～山中有霧也很仙～這個路段時間比較久一點如果喜歡耐力走的人可以選擇這裡開始登
3955,4,從東眼山森林公園走到滿月圓國家森林公園，滿滿的芬多精，滿滿的綠意盎然。步道很有挑戰性，但膝蓋不好的人，請不要輕易嘗試。
3956,4,婚禮場結束後來小小地方逛逛順便買地瓜酥，是個可以路過進來看看的景點，跟很好吃
3957,4,車子要停在龍頭山遊憩區下的停車場，我們繞好久才問到人。很好走，也不累，景色也不錯。直接連通到多納高吊橋。
3958,4,沒人打擾的海灘，可以躺在這一下午曬太陽、戲水換膚。小缺點：石頭比較多，注意安全；車道很小，不好開。
3959,4,有趣
3960,4,園區超多小黑紋，挺好逛，導覽員阿姨很親切（南門町）。園區有直飲器，解渴，還有多點位洗手台，很方便。植物多元，空氣佳。
3961,4,第一次很新奇，適合家庭親子朋友一同來，能看到很多平常不太會看到的秀很有趣，地點也很大，有很多吃喝的也有很多好玩設施唯獨飲食類的東西都偏貴～但還行，推薦!
3962,4,可以了解醬油製造過程，有提供付費體驗活動，現場有銷售醬油商品。
3963,4,4/1～4/3三天兩夜在〔翠墨莊園〕露營，雖然第一天有雨，但也看到了不同的景色，空氣清新、蟲鳴鳥叫，雖然不是櫻花季，但在營區裡繞繞也很不錯瞬間運動量大增，很開心的三天兩夜，有些區域離衛浴很遠如果冰箱和衛浴能增設，可惜垃圾勤收會是非常棒的營地
3964,4,走在步道欣賞森林感覺很好。如果已經到溪頭森林遊樂區。記得到這邊走走。步道設計的最好的是顏色不明顯，不太會影響到整體景觀。比一些風景區的天空步道顏色明顯或鮮豔，嚴重破壞整體景觀。
3965,4,鵬介實業有限公司，本公司專營竹桌椅，竹，藤，草，木手工編織品，園藝竹草用品，環保袋，歡迎參觀指教。
3966,4,淡水夕陽觀景區，尤其颱風天前落日餘暉最漂亮，但有時天公不作美(烏雲層移動快速，落日在海面時間很短暫，雖攝影器材齊全，位置也選好，構圖也留了位置，是有點機會性的)
3967,4,蠻漂亮的古蹟，在地人常常都騎摩托車經過門所以走路要稍微注意 …
3968,4,停車位都被附近居民停光光，只能停在外面黃線區，不過卻是值得一來
3969,4,從金山回程時還有時間，就順路去走走吹海風看夕陽，以假日來說人不算很多，風景優美、適合約會拍照，往下走雖然海蟑螂有點多，還可以看到小螃蟹，在這邊聽海潮聲放空真的是挺不錯的！
3970,4,漫步在園區裡享受最天然的森林浴蠻棒的。人潮不少，要不要全程戴口罩就看自我意識了。
3971,4,營主人好外，有用心。都可以一一記下小朋友的名字，也會陪小朋友玩，小朋友玩的開心這一趟。廁所乾淨，小而巧的環境可以讓孩子盡情奔跑，唯一缺點，螞蟻有點多
3972,4,都市中難得的一大塊綠地，沒什麼設施，但就是適合就地坐下發呆～
3973,4,漂亮
3974,4,青螺沙嘴，一個無人且原始的沙灘 海無比清澈，遍地馬鞍藤 為沙灘增添不少顏色，沙灘上的小精靈（濱刺麥的果實）在海岸沙丘上隨風滾動，蠻可愛，值得一遊，比較可惜的是因為沒有整理 會有比較多遺留多年的垃圾
3975,4,讚的，水量充沛。目前步道都做得很不錯，蠻好走。去時坐接駁車，回程自己走，比較輕鬆點。只是早上路邊停車不易，停車場太小，下午比較好停…
3976,4,這次來是衝著5分車來的，雖然搭車需時間排隊，但坐上五分車體驗時間30-35分，期間有解說員，車票（蒸汽火車成人150元），覺得蠻值得，是蠻棒的乘車之旅，台糖冰品，覺得這的吃起來不是很優，但場地大可以待很久。。。
3977,5,常常運動走路的好地方，整理的非常乾淨；唯因果園環繞所以多蚊子。
3978,3,好在鬧市區有個戰史公園。雖然很小，但展示了來自陸軍、海軍和空軍的物品。這似乎表明了台灣對自力更生國防的信念。
3979,4,玩水/露營/烤肉/賞螢，老闆好手藝，新鮮的在地食材，建議現場用餐，如果能升級衛浴就太棒了!
3980,4,搶孤活動非常有意義，可惜對於比賽的規則沒有讓民眾了解，如果可以讓民眾也清楚比賽規則的話，看起來應該更刺激啊，不過整體而言蠻好玩的。
3981,4,散步好去處，環境與周遭都規劃的很好，停車場的規劃可以更完善就更好
3982,4,台灣三大土地公廟之一，靈驗路過必參拜，拜好可到旁邊吃碗綠豆蒜
3983,4,雨天、夏天的好去處，空間寬敞，學習到很多知識。行程有點趕，沒有全部參觀完。有機會一定會再來。建議小賣部可以多販售一些相關的產品，很想買紀念品。
3984,3,非常寬敞的一個大公園，也很可惜沒什麼設施，連中間的廁所也待整修，不然有時經過會覺得這公園滿漂亮的，真的很可惜！
3985,3,自然一定是五星，外境只是內心的投射。「梅峰古道適合」酒足飯飽的闔家蒞臨景點，沿途景色美不勝收，遼闊。天氣好的狀況，能目視好幾公里。沿途的石板地面都有字，不過年久很多不清晰了。山頂被仙樹環繞，完全沒有景色。
3986,4,想要只拍景色可以直接導航到大鐘，找不到岩石處問附近山友再爬上去，路程不超過15分鐘～～風很大，小心拍照安全！好天氣過去拍起來100分，晚上去要小心情侶外也蠻危險。從永安宮爬，會經過彩壁；全程約2小時??奧孝連記得斟酌體力 …撇除體力，真的是很好的景點
3987,4,生態很棒，水裡很多小魚會啄你的腳像溫泉魚，但有些沒品的人會往溪水裡倒食物廚餘==大家要愛惜生態ㄋㄟ！值得推 …
3988,5,有各種貓咪。擬人化的表情，動作。雖然只有一小角落。但超好拍照喔～
3989,5,美麗的歷史建築，台灣新文化運動常設展，有一種肅穆的革命氣息。午后日照漫進華麗的迴梯，空中淡淡的傳繞著林氏好的［咱台灣］，很有氣氛，就滿有興致喝杯咖啡的。一樓角落的［八斤所］已坐了八成，都是讀書寫字的人，單品冰咖啡很好。入場free，但防疫中需身分證掃描，戴口罩、量額溫、雙手過酒精。
3990,4,2023/05。來神農市集有送水果(排隊、限量)，不錯。但路邊停車位都滿了，很難停車。不過有空還是可以來逛逛。
3991,4,其實那日去到新北美術館是未曾完工的地方，與周圍幾個設施美景相印，覺得挺配合的，由高處往下看，看到此橋但並未走向此橋（因當時已走太多路引起腰痛），造型與過去所見的不同，因此把它拍攝下來，若屆時腰痛狀況獲得了改善或許能舊地重遊
3992,4,觀光客回流了，本國人也不少，景色真美，不過水量不夠多沒澎湃的壯觀感，但是蠻值得推薦的。
3993,5,環境優美!有廣闊的湖面與草皮，相當適合親子戶外活動，唯假日人潮暴多
3994,4,在停車場轉搭接泊車進入部落，離吊橋還有一段不算短的距離須步行，部落內另有針對65歲長者貼心的服務，但最後一段行程還是要慢慢步行上山，不過算是蠻好的地方
3995,4,"是桃園一個賞夜景的好去處,照相也是蠻棒的景點,可以拍很多網美照,夏夜涼風徐徐吹來,看著萬家燈火,蠻棒的,但切記要擦防蚊液,蚊蟲多,有停車位,"
3996,4,先陡下再陡上，不算泡湯時間來回二小時，再加上產業道路1小時，溫泉區翠綠結晶真的蠻美的，但溫泉只二區而且很小，稍微可惜，請不要沿路丟手套喔。但整體而言是蠻值得去的
3997,4,由廢棄營區拆除後，重劃區規劃的公園空間，綠色隧道長度不長但公園空間寬敞。蠻適合當地人或遊客休息停留。
3998,5,非常漂亮
3999,3,繪師，真的厲害，如果再加大範圍，就會更好，不過也要顧慮，週圍住家的心情，但如果做大，真會是另類景點。
4000,5,好喜歡這裡，離市區太遠，這裡的石頭+高山樹種+天空(全是美景)超棒的啦!
4001,5,小黑蚊多，記得噴防蚊液。僅付餵食動物食材費，看動物吃飯很療癒，花小小的錢就可以得到大大的快樂哦!
4002,5,古色古香的公園，剛好遇到古裝cosplay在橋上拍照，非常有趣的經歷!
4003,4,2023/4/3日到訪，目前只有一樓陶藝作品開放，樓上的餐廳據工作人員說：五月才會重啟營業。今天到訪，上傳讓人驚豔和印象深刻的工藝作品。感謝學芳經理招待茶水，記得加Line好友，拿小禮物壓縮毛巾喔！疫情緩和，不妨來個知性之旅吧！
4004,5,從造橋火車站往南開只要10分鐘就可到達龍昇湖，非常方便，確實是很漂亮，有的人經過沒有進去看會很可惜，強烈推薦大駕一定要來看!
4005,5,這裡真的超級棒的!太多人來就不好了...請原諒我的自私啊~
4006,5,台七線27K處有明顯步道可抵瀑布下方且須時無幾即達，高聳峭壁及巨石助景，非常壯麗!使其峽谷相當具有風采!
4007,5,一個小型的社區公園，規模不大，可看臺中的夜景，很值得一看再看的公園。
4008,5,非常有趣
4009,5,先騎車到劍潭山步道通北街165巷登山口後（btw接近登山口那一段一路陡上），再爬大約20-30分鐘即可抵達；一路上沒有路燈但其實蠻亮的（很像清晨天將亮的那種亮度），到最後乾脆關掉手電筒直接爬。是情侶約會看夜景必去的好去處！
4010,5,可以一來再來的地方，最好兩天一夜都不會嫌累!商家也非常友善沒有風景區那種物價貴的情況
4011,5,草莓果醬有大顆粒，草莓果凍以寒天為材料，口感脆，草莓香腸有草莓味，非常好吃，流口水了~
4012,5,"2020/10/31從海大龍崗步道上來往左,有指示牌,從清代存有至今,目前為二級古蹟，槓子寮砲台區的遺跡保存相當完整，有崗哨、交誼廳、營舍、指揮所、碉堡、彈藥庫、砲盤區等設施,沿路無遮陰,做好防曬。另外像砲座區的樓梯上去,高點風景不錯,歷史遺跡非常值得細細品味"
4013,5,東埔吊橋位於東埔溫泉區新闢大停車場邊，橫跨彩虹瀑布下方溪流，全長200公尺與下方河谷距離高達128 公尺，為目前全國最高、最長之吊橋。橋型外觀狀似豎琴，故又有「豎琴吊橋」之美名，相當壯麗，不妨找時間一定要來體驗!
4014,5,相當有特色的閩式建築， 因地制宜 ，為了取材方便 ，大部分以咕咾石作為主建築物結構。非常有文化的景點，目前此社區的人，八成左右遷移他處或有的戶籍還留在當地。來望安必去的景點之一
4015,4,跟著早覺會旅遊，免門票，油紙傘推廣，客家美食，例如油蔥，紅豆，板條等等，店內紀念品大多以陶瓷為主，門外有農村使用的展示品讓你看。分享不專業隨手拍照。
4016,5,後來才知道，多年前次曾經去過，可以說，是個宜心宜人的地方，非常適合放鬆身心靈!
4017,5,很棒的公園，有很多有趣的東西可以玩，而城市遊樂場並不總是這樣！超推這裡~
4018,5,全程幾乎都是樹蔭不會熱，路程蠻短的，很適合當小運動的地方走走
4019,5,望夫石也是七美必參觀的景點之一，岩石的形狀就像身懷六甲的孕婦躺著，故以此得名，建議大家一定要來參觀!
4020,5,簡單好走的步道，沿途景觀遼闊非常舒壓，雖然中間有一處需稍微拉繩才能通過，但並沒有太困難，只是風大的話可能要稍微注意自身安全，非常值得推薦!
4021,5,多品種的櫻花樹，分時段開花，滿山的櫻花林有時風吹過來，櫻花樹上漂落的花瓣好像下櫻花雨一般～非常漂亮!
4022,5,拜了好多年菩薩真的靈感，本來連連出事故的男友，點完光明燈以後風平浪靜了，超級靈驗的地方!
4023,4,這個地方是一位台灣朋友介紹的，他對韓國電影“檢察官”印象深刻。這座紀念館是為紀念台灣記者鄭南勇而建。 80年代軍人獨裁時期，在韓國社會充滿灰色的年代，朴正哲和李韓烈等烈士的犧牲引起了韓國人的共鳴。韓國人會記憶猶新。已故的鄭南龍，想用他的死給台灣社會敲響警鐘，建議大家花點時間去了解一下。
4024,5,最近雨太少瀑布有點小，門口警衛室警衛很熱心還會跟妳說怎麼走，很期待下次再來參訪!
4025,5,超棒
4026,5,在地經營了25年了，可是感覺很少人知道，很適合喜歡魚的小朋友，小而美的水族館，防空洞改的，裡面超級舒服，剛好有熱心的管理大哥解說，相當有趣!
4027,5,園區不大，但整理得相當之好，週末常有市集，可以和附近其他景點串連參觀，是個非常難忘的體驗!
4028,4,坐全台唯一人力擺渡船可從東岸抵達，或從西岸上和美山走藍線步道下渡船頭，經和美煤礦遺址亦可到達，開車需繞至美之城社區旁山路，導航渡船頭，延著河畔釣魚區前行可至。
4029,5,只要走不用15分鐘的路程，就可以到龍船岩，路程超級短的很方便，走完白石湖吊橋可以順便再去這裡，建議是開車或是騎車過去，走路要一點時間喔，可停車，但位置不多，但是一切都值得!
4030,5,有廁所茶水，肚子餓的時候還可以買茶餐吃。如果自己帶茶葉上來的話這邊有免費的茶具可以租借，非常適合家人或三五好友來這裡比叔聊天放鬆的好地方。
4031,5,今天來東勢林場賞螢火蟲，現在靠近尾聲了但還是有瞧見滿谷的一閃一閃…，畫面相當壯觀!很漂亮，裡頭有體能訓練場，記得自己帶些食物點心
